Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
16-07-2025,WMT,68.3,68.75,69.3,67.59,26091147,5.38E+11,26.97,1.23,2.55,77.45,58.96,Consumer Staples
16-07-2025,XOM,122.38,120.94,123.25,120.23,20256648,4.74E+11,16.04,3.21,7.54,130.73,92.96,Energy
16-07-2025,ZTS,150.68,147.04,152.9,145.31,3678570,66658133333,23.29,0.66,6.31,164.68,100.92,Healthcare
17-07-2025,AAPL,204.39,207.31,210.06,202.83,60986182,3.24E+12,30.84,0.46,6.72,237.23,165.93,Technology
17-07-2025,ABBV,185.34,188.68,190.19,184.87,25510186,3.20E+11,18.09,3.6,10.43,223.09,140.81,Healthcare
17-07-2025,ABT,122.79,125.75,127.49,121.32,21965738,2.10E+11,23.22,1.77,5.42,160.94,106.75,Healthcare
17-07-2025,ADBE,604.85,624.83,629.57,602.27,12239712,2.71E+11,50.46,0,12.38,683.49,552.26,Technology
17-07-2025,ADP,245.58,249.65,252.46,242.6,5930828,1.03E+11,25.67,1.91,9.73,289.67,181.46,Financials
17-07-2025,AMD,159.04,163.06,165.06,156.77,28798137,2.47E+11,41.01,0,3.98,216.12,107.9,Technology
17-07-2025,AMGN,308.57,304.42,312.46,303.23,9514424,1.55E+11,15.3,2.9,19.9,385.64,240.05,Healthcare
17-07-2025,AMT,195.89,199.11,200.51,195.09,14090867,92270487805,26.12,2.31,7.62,246.49,147.81,Real Estate
17-07-2025,AMZN,173.2,173.34,175.2,171.86,76267080,1.78E+12,34,0,5.1,215.35,132.3,Consumer Discretionary
17-07-2025,AVGO,1726.03,1727.91,1753.45,1710.77,11278496,7.93E+11,27.31,1.76,63.27,2313.25,1170.98,Technology
17-07-2025,BAC,40.46,40.02,41.02,39.93,24490702,2.98E+11,12.93,2.04,3.1,51.93,34.53,Financials
17-07-2025,BKNG,3776.58,3725.05,3820.67,3700.56,10841614,1.34E+11,21.5,0,173.26,4713.27,3115.53,Consumer Discretionary
17-07-2025,BLK,886.4,904.86,910.52,874.94,9907377,1.40E+11,23.36,2.26,38.74,1191.77,734.72,Financials
17-07-2025,BMY,52.21,52.97,53.53,51.56,4593707,1.01E+11,11.09,4.83,4.78,63.35,41.3,Healthcare
17-07-2025,BRK.B,424.87,415.6,426.61,410.74,25635899,8.60E+11,15.9,0,26.14,509.6,273.6,Financials
17-07-2025,C,62.8,62.04,63.25,61.63,14253894,1.19E+11,11.35,3.64,5.47,82.57,43.66,Financials
17-07-2025,CAT,379.35,378.12,382.8,372.89,7921624,1.97E+11,17,2.1,22.24,468.45,311.7,Industrials
17-07-2025,CB,249.73,252.34,255.92,246.72,9919099,97846122449,15.82,2,15.95,337.97,173.51,Financials
17-07-2025,COST,875.73,887.46,899.35,866.2,12891052,3.85E+11,38.84,0.45,22.85,1119.48,651.5,Consumer Staples
17-07-2025,CRM,273.7,267.07,276.3,265.75,22921636,2.53E+11,38.56,0,6.93,320.49,191.02,Technology
17-07-2025,CVX,159.43,163.74,165.47,158.62,17383217,2.92E+11,13.4,3.15,12.22,200.81,109.22,Energy
17-07-2025,DIS,112.6,112.5,114.2,112.03,6946253,1.94E+11,30.04,0,3.75,126.31,85.83,Communication Services
17-07-2025,DUK,114.85,114.64,115.96,113.72,6942056,85458909091,19.78,3.62,5.8,129.25,87.16,Utilities
17-07-2025,ELV,540.5,547.17,554.39,533.62,2302954,1.23E+11,17.26,1.02,31.7,645,408.6,Healthcare
17-07-2025,GE,168.21,170.89,172.76,166.87,5655887,1.81E+11,27.52,0.38,6.21,205.43,125.71,Industrials
17-07-2025,GILD,83.24,84.31,84.56,82.8,11911113,1.00E+11,17.93,4.04,4.7,100.68,61.25,Healthcare
17-07-2025,GOOGL,182.79,180.74,185.02,179.83,43483521,2.15E+12,24.21,0,7.47,223.14,118.1,Communication Services
17-07-2025,GS,446.12,436.5,450.29,430.24,9460221,1.47E+11,12.9,1.96,33.84,573.95,292.88,Financials
17-07-2025,HD,356.96,348.8,358.36,346.44,9657108,3.63E+11,24.18,2.22,14.43,406.87,246.63,Consumer Discretionary
17-07-2025,HON,215.01,210.92,215.83,208.88,6027176,1.42E+11,23.07,2.19,9.14,273.63,138.66,Industrials
17-07-2025,IBM,203.6,204.69,206.11,202.54,10446499,1.84E+11,19.53,3.19,10.48,252.9,156.01,Technology
17-07-2025,INTC,36.43,36.74,36.91,36,2740353,1.42E+11,19.42,1.42,1.89,48.34,30.8,Technology
17-07-2025,INTU,647.29,652.32,653.7,638.78,14937286,1.76E+11,64.67,0.56,10.09,725.41,429.13,Technology
17-07-2025,ISRG,464.47,463.17,465.56,457.44,2332740,1.56E+11,54.9,0,8.44,533.87,315.2,Healthcare
17-07-2025,JNJ,173.28,172.95,173.91,170.53,30653863,4.36E+11,16.74,2.65,10.33,205.07,143.4,Healthcare
17-07-2025,JPM,200.65,197.89,203.54,196.33,10962092,5.53E+11,12.7,2.28,15.58,237.3,152.57,Financials
17-07-2025,KO,64.36,63.46,65.32,62.56,12137169,2.77E+11,24.35,2.7,2.61,83.09,46.4,Consumer Staples
17-07-2025,LLY,948.84,946.47,959.91,943.52,33133239,8.47E+11,46.5,1.21,20.35,1141.57,817.62,Healthcare
17-07-2025,LMT,465.01,469.34,472.36,460.09,12253510,1.12E+11,15.46,2.38,30.36,601.47,424.61,Industrials
17-07-2025,LOW,248.54,242.64,249.37,239.02,6264681,1.54E+11,21,1.71,11.55,320.31,185.29,Consumer Discretionary
17-07-2025,MA,468.58,464.15,475.52,461.99,8598452,4.35E+11,30.13,0.49,15.4,555.65,312.53,Financials
17-07-2025,MDLZ,76.42,76.61,77.41,75.28,3040419,98350675676,20.45,2.29,3.75,84.97,69.46,Consumer Staples
17-07-2025,MDT,87.67,89.76,90.3,87.32,11779766,1.15E+11,17.19,3.24,5.22,115.46,63.58,Healthcare
17-07-2025,META,486.35,492.74,495.33,485.23,42610041,1.37E+12,19.67,0.4,25.05,598.38,393.96,Communication Services
17-07-2025,MMC,221.64,226.98,228.75,220.94,4569491,1.11E+11,26.68,1.97,8.51,278.68,156.93,Financials
17-07-2025,MRK,130.94,129.41,131.3,127.51,26571131,3.19E+11,15.17,2.45,8.53,141.05,90.58,Healthcare
17-07-2025,MS,102.49,104.37,105.74,101.06,5640623,1.72E+11,11.97,3.04,8.72,120.7,84.42,Financials
17-07-2025,MSFT,430.21,439.18,445.76,425.16,58966885,3.13E+12,35.73,0.77,12.29,532.98,314.19,Technology
17-07-2025,NEE,83.11,83.81,84.24,82.79,13508017,1.73E+11,23.47,2.93,3.57,104.16,74.92,Utilities
17-07-2025,NFLX,659.77,655.36,661.42,647.81,32106626,2.72E+11,48.1,0,13.62,809.82,439.2,Communication Services
17-07-2025,NKE,91.93,92.43,93.11,91.05,14281857,1.39E+11,28.9,0.94,3.2,114.18,84.02,Consumer Discretionary
17-07-2025,NOW,854.45,836.11,862.55,830.64,6379983,1.72E+11,97.07,0,8.61,951.7,744.23,Technology
17-07-2025,NVDA,503.14,507.09,514.05,496.86,56949454,2.84E+12,44.58,0,11.37,676.72,436.04,Technology
17-07-2025,ORCL,149.65,147.05,150.65,145.9,27374509,4.19E+11,23.32,1.15,6.31,160.85,96.31,Technology
17-07-2025,PEP,174.95,178.41,179.24,174.56,9654909,2.33E+11,27.2,2.61,6.56,194.42,161.51,Consumer Staples
17-07-2025,PFE,31.82,31.19,32.03,30.99,5939334,1.66E+11,13.13,6.28,2.38,37.07,27.34,Healthcare
17-07-2025,PG,166.11,166.11,168.34,165.02,18560561,3.76E+11,23.95,2.57,6.94,205.16,151.37,Consumer Staples
17-07-2025,PLD,133.73,136.6,137.48,133.41,5451668,1.31E+11,33.23,2.73,4.11,177.85,124.45,Real Estate
17-07-2025,PM,113.29,110.97,113.69,110.64,6027069,1.66E+11,20.02,5.23,5.54,130.31,86.46,Consumer Staples
17-07-2025,PYPL,68.16,68.99,69.21,67.7,2149917,73917857143,20.03,0,3.44,88.72,51.33,Financials
17-07-2025,QCOM,207,209.17,211.68,206.31,20716136,2.19E+11,16.22,1.72,12.9,227.04,136.74,Technology
17-07-2025,REGN,1138.18,1127.87,1145.41,1119.72,8214393,1.18E+11,20.59,0,54.78,1303.82,940.76,Healthcare
17-07-2025,RTX,113.81,112,114.87,111.13,7705165,1.48E+11,18.31,2.09,6.12,127.55,87.48,Industrials
17-07-2025,SCHW,84.85,85.37,85.89,84.55,12199985,1.44E+11,16.91,1.18,5.05,105.09,72.3,Financials
17-07-2025,SO,85.9,86.69,87.77,85.61,11517944,89749647059,17.06,3.19,5.08,111.68,79.2,Utilities
17-07-2025,SPGI,453.77,449.67,458.76,442.96,8756328,1.42E+11,31.48,0.79,14.28,559.37,361.24,Financials
17-07-2025,SYK,366.39,373.3,378.65,361.58,10725607,1.36E+11,32.99,0.86,11.32,492.12,258.34,Healthcare
17-07-2025,T,19.99,19.99,20.21,19.88,6331966,1.29E+11,9.03,7.66,2.21,24.97,16.38,Communication Services
17-07-2025,TJX,117.29,114.52,118.46,113.23,5085301,1.29E+11,22.56,1.18,5.08,128.86,85.59,Consumer Discretionary
17-07-2025,TMO,579.22,592.48,601.35,574.18,29069337,2.25E+11,28.55,0.33,20.75,749.59,520.99,Healthcare
17-07-2025,TSLA,258.73,261.02,262.14,257.54,16148993,8.53E+11,54.21,0,4.81,311.55,214.5,Consumer Discretionary
17-07-2025,TXN,203.83,199.04,206.31,196.85,7692128,1.80E+11,23.12,2.21,8.61,246.8,174.34,Technology
17-07-2025,UBER,70.22,69.97,71.15,69.4,10675489,1.35E+11,30.99,0,2.26,78.93,60.73,Technology
17-07-2025,UNH,611.7,605.4,616.77,599.8,22143402,5.55E+11,22.58,1.19,26.81,684.73,523.02,Healthcare
17-07-2025,UNP,253.53,259.7,263.48,250.46,5016265,1.58E+11,20.7,1.91,12.55,313.99,186.76,Industrials
17-07-2025,UPS,162.71,166.55,169.04,161.09,6048259,1.34E+11,15.3,3.18,10.89,224.41,109.62,Industrials
17-07-2025,V,284.17,285.63,286.74,282.47,23169937,5.71E+11,32.39,0.73,8.82,309.69,238.9,Financials
17-07-2025,VRTX,461,470.38,476.93,459.38,8859508,1.22E+11,30.82,0,15.26,526.17,411.03,Healthcare
17-07-2025,VZ,46.78,45.65,46.95,45.2,8787117,1.78E+11,9.25,6.06,4.94,56.83,31,Communication Services
17-07-2025,WMT,69.89,69.95,70.83,69.7,27302285,5.48E+11,28.16,1.12,2.48,91.91,59.61,Consumer Staples
17-07-2025,XOM,128.4,125.73,130.13,124.4,17138471,4.93E+11,12.17,3.41,10.33,146.85,115.57,Energy
17-07-2025,ZTS,150.49,146.74,151.77,145.3,3259101,66522133333,27.73,0.66,5.29,192.28,98.27,Healthcare
18-07-2025,AAPL,199.18,201.64,204.61,196.28,88722987,3.15E+12,27.52,0.51,7.33,255.28,135.34,Technology
18-07-2025,ABBV,182.53,185.37,187.5,179.95,13765550,3.15E+11,16.2,3.44,11.44,208.79,125.45,Healthcare
18-07-2025,ABT,122.19,122.96,124.57,120.36,13827702,2.05E+11,19.5,1.92,6.31,157.33,98.17,Healthcare
18-07-2025,ADBE,580.74,573.73,584.64,572.39,24114241,2.49E+11,44.59,0,12.87,689.11,421.56,Technology
18-07-2025,ADP,261.48,266.2,267.86,257.91,3535062,1.10E+11,25.54,2.22,10.42,299.3,185.86,Financials
18-07-2025,AMD,166.03,161.36,167.51,159.37,19901933,2.44E+11,48.25,0,3.34,192.35,107.43,Technology
18-07-2025,AMGN,312.27,314.86,317.66,307.83,12680128,1.60E+11,12.48,3.25,25.23,368.82,276.33,Healthcare
18-07-2025,AMT,196.93,200.01,201.38,196.08,2027614,92687560976,23.81,2.24,8.4,259.99,175.78,Real Estate
18-07-2025,AMZN,173.56,177.74,179.35,173.05,64526692,1.83E+12,36.5,0,4.87,239.87,144.28,Consumer Discretionary
18-07-2025,AVGO,1674.47,1725.36,1732.56,1670.94,22812498,7.92E+11,28.1,1.77,61.4,2044.16,1331.02,Technology
18-07-2025,BAC,41.42,42.13,42.43,41.21,18381999,3.14E+11,13.77,2.15,3.06,51.35,38.22,Financials
18-07-2025,BKNG,3835.91,3891.79,3900.58,3789.79,13336994,1.40E+11,23.86,0,163.11,4766.92,2825.97,Consumer Discretionary
18-07-2025,BLK,878.02,894.32,902.1,874.81,14491245,1.38E+11,20.58,2.44,43.46,1046.66,734.28,Financials
18-07-2025,BMY,52.44,51.39,52.93,51.22,8689596,98108181818,12.43,4.56,4.13,67.01,37.57,Healthcare
18-07-2025,BRK.B,446.53,446.68,451.78,442.11,27047329,9.24E+11,17.42,0,25.64,533.24,321.16,Financials
18-07-2025,C,64.79,66.05,66.79,64.39,14008524,1.27E+11,9.66,3.45,6.84,86.47,56.83,Financials
18-07-2025,CAT,367.06,370.92,372.32,365.38,12471624,1.93E+11,17.51,2.14,21.18,499.05,337.01,Industrials
18-07-2025,CB,237.64,232.38,240.34,229.86,5641819,90106530612,12.59,2.05,18.46,273.77,157.03,Financials
18-07-2025,COST,853.33,834.66,858.03,822.92,22304505,3.62E+11,43.98,0.5,18.98,1021,692.45,Consumer Staples
18-07-2025,CRM,270.85,270.73,271.8,267.76,29636340,2.56E+11,36.75,0,7.37,320.66,211.55,Technology
18-07-2025,CVX,159.53,165.16,166.99,157.45,19173216,2.95E+11,15.17,3.02,10.89,182.89,107.42,Energy
18-07-2025,DIS,108.18,109.32,109.82,106.92,5944170,1.89E+11,38.39,0,2.85,138.1,91.45,Communication Services
18-07-2025,DUK,105.96,106.09,107.6,105.01,12022125,79085272727,21.46,3.99,4.94,140.24,78.91,Utilities
18-07-2025,ELV,569.43,573.49,579.77,561.72,3911476,1.29E+11,13.77,1.18,41.65,627.86,410.3,Healthcare
18-07-2025,GE,174.24,171.85,174.73,171.28,7749030,1.82E+11,26.62,0.43,6.46,197.68,136.3,Industrials
18-07-2025,GILD,79.9,80.61,81.48,79.23,14319100,95724375000,16.53,3.67,4.88,90.33,53.77,Healthcare
18-07-2025,GOOGL,168.12,166.76,170.43,164.32,38422164,1.98E+12,23.81,0,7,197.51,126.32,Communication Services
18-07-2025,GS,447.74,439.78,454.3,438.37,7329642,1.48E+11,14.57,1.92,30.18,586.75,325.56,Financials
18-07-2025,HD,352.14,345.93,356.38,344.47,30306902,3.60E+11,26.61,2.39,13,443.9,260.42,Consumer Discretionary
18-07-2025,HON,217.35,219.24,220.82,216.88,9348660,1.48E+11,29.37,1.86,7.46,236.97,177.43,Industrials
18-07-2025,IBM,187.38,191.26,191.67,184.84,3833823,1.72E+11,20.03,3.76,9.55,214.44,159.28,Technology
18-07-2025,INTC,34.1,34.88,35.19,33.66,9393267,1.35E+11,17.69,1.52,1.97,43.25,30.05,Technology
18-07-2025,INTU,638.19,647.56,656.13,633.69,6934122,1.74E+11,66.27,0.62,9.77,754.79,522.84,Technology
18-07-2025,ISRG,467.89,458.27,468.83,453.07,6248427,1.54E+11,46.34,0,9.89,602.02,339.07,Healthcare
18-07-2025,JNJ,171.68,169.19,173.98,168.77,15322123,4.27E+11,14.44,2.97,11.72,186.94,143.09,Healthcare
18-07-2025,JPM,199.37,194.75,200.1,192.92,13078648,5.44E+11,13.34,2.49,14.6,237.25,127.51,Financials
18-07-2025,KO,64.23,65.4,66.26,63.64,19046340,2.85E+11,26.97,2.69,2.42,77.72,44.47,Consumer Staples
18-07-2025,LLY,974.89,989.84,1003.07,965.99,18260086,8.86E+11,45.31,1.2,21.85,1148.6,697.62,Healthcare
18-07-2025,LMT,466.88,469.99,473.05,465.56,6115671,1.13E+11,18.25,2.7,25.75,621.88,389.49,Industrials
18-07-2025,LOW,253.49,249.46,256.97,248.31,4970655,1.58E+11,25.25,1.68,9.88,319.86,212.09,Consumer Discretionary
18-07-2025,MA,469.1,468.08,471,463.78,32415277,4.39E+11,34.3,0.46,13.65,509.08,397.83,Financials
18-07-2025,MDLZ,72.63,74.43,75.24,71.61,2434033,95552027027,17.39,2.35,4.28,91.08,63.92,Consumer Staples
18-07-2025,MDT,90.28,91.89,92.76,89.74,13611973,1.17E+11,14.72,3.38,6.24,109.65,61.85,Healthcare
18-07-2025,META,516.54,515.47,523.78,509.91,72607500,1.43E+12,19.75,0.36,26.1,659.26,348.31,Communication Services
18-07-2025,MMC,217.66,213.04,218.31,211.06,2632136,1.04E+11,20.93,1.82,10.18,241.52,142.06,Financials
18-07-2025,MRK,127.33,126.18,129.16,125.54,29134919,3.11E+11,16.44,2.52,7.68,168.63,103.34,Healthcare
18-07-2025,MS,96.74,98.31,99.59,95.42,5963426,1.62E+11,10.43,3.25,9.43,112.42,66.62,Financials
18-07-2025,MSFT,442.93,437.08,446.94,436.13,30073750,3.11E+12,33.86,0.7,12.91,512.19,331.45,Technology
18-07-2025,NEE,76.65,76.42,77.41,75.81,7892045,1.58E+11,20.05,3.06,3.81,102.3,58.91,Utilities
18-07-2025,NFLX,688.08,694.93,703,682.31,15952561,2.88E+11,38.05,0,18.26,888.66,607.36,Communication Services
18-07-2025,NKE,91,89.88,91.91,88.88,9598072,1.35E+11,24.17,0.92,3.72,108.77,59.69,Consumer Discretionary
18-07-2025,NOW,830.37,856.73,864.25,825.82,11831977,1.76E+11,73.24,0,11.7,1001.22,641.92,Technology
18-07-2025,NVDA,480.11,487.69,493.04,477.36,43176400,2.73E+12,44.24,0,11.02,570.26,327.98,Technology
18-07-2025,ORCL,143.18,142.09,144.28,141.23,14115357,4.05E+11,25.27,1.12,5.62,186.61,126.87,Technology
18-07-2025,PEP,185.64,182.98,188.33,182.49,11752555,2.39E+11,22.38,2.7,8.18,223.18,133.59,Consumer Staples
18-07-2025,PFE,33.29,33.2,33.76,32.99,14098280,1.77E+11,11.01,5.73,3.02,41.54,27.63,Healthcare
18-07-2025,PG,172.67,176.76,179.17,172.04,11058312,4.00E+11,25.04,2.17,7.06,217.99,146.88,Consumer Staples
18-07-2025,PLD,128.31,125.44,128.8,124.85,12534282,1.21E+11,34.03,2.88,3.69,169.2,83.39,Real Estate
18-07-2025,PM,114.45,116.6,116.94,113.71,11604607,1.75E+11,18.57,5.04,6.28,130.41,90.59,Consumer Staples
18-07-2025,PYPL,70.32,70.99,71.14,69.78,14404334,76060714286,17.11,0,4.15,89.68,55.8,Financials
18-07-2025,QCOM,224.09,224.54,225.77,221.98,13323261,2.35E+11,19.61,1.76,11.45,262.09,189.79,Technology
18-07-2025,REGN,1098.13,1116.27,1126,1091.31,9228278,1.17E+11,19.44,0,57.42,1281.26,741.26,Healthcare
18-07-2025,RTX,115.97,115.5,116.85,114.1,2623856,1.52E+11,17.32,2.4,6.67,142.83,97.53,Industrials
18-07-2025,SCHW,75.37,75.32,76.17,74.69,12796045,1.27E+11,17.86,1.29,4.22,94.19,52.88,Financials
18-07-2025,SO,84.93,83.91,85.74,83.17,13109730,86871529412,16.59,3.78,5.06,106.77,72.33,Utilities
18-07-2025,SPGI,465.62,461.43,469.42,457.13,6971550,1.45E+11,39.58,0.77,11.66,584.8,352.29,Financials
18-07-2025,SYK,381.54,372.63,384.28,370.18,5938015,1.36E+11,29.23,0.93,12.75,405.21,321.88,Healthcare
18-07-2025,T,21.03,20.98,21.31,20.68,13042545,1.35E+11,7.99,7.24,2.63,26.75,17.41,Communication Services
18-07-2025,TJX,124.79,126.87,127.69,123.5,3202266,1.43E+11,22.98,1.1,5.52,138.95,88.3,Consumer Discretionary
18-07-2025,TMO,561.02,557.46,567.53,553.81,12948700,2.11E+11,28.44,0.28,19.6,630.68,381.33,Healthcare
18-07-2025,TSLA,256.78,259.51,260.86,254.07,9587919,8.48E+11,57.1,0,4.54,315.66,178.21,Consumer Discretionary
18-07-2025,TXN,199,202.35,204.82,197.2,10899546,1.83E+11,22.02,2.42,9.19,271.24,154.6,Technology
18-07-2025,UBER,72.82,71.69,73.85,70.88,12026330,1.39E+11,31.54,0,2.27,83.73,61.03,Technology
18-07-2025,UNH,607.7,615.79,618.03,602.96,28671921,5.64E+11,20.76,1.22,29.66,758.45,455.71,Healthcare
18-07-2025,UNP,263.25,258.1,264.4,256.65,9900965,1.57E+11,24.43,2.1,10.56,345.62,169.56,Industrials
18-07-2025,UPS,162.27,165.04,166.84,160.6,12569790,1.33E+11,16.21,2.97,10.18,205.39,150.04,Industrials
18-07-2025,V,296.86,291.71,299.25,289.95,16855876,5.83E+11,34.06,0.63,8.56,357.84,224.06,Financials
18-07-2025,VRTX,487.5,498.56,501.49,484.42,14221897,1.30E+11,27.21,0,18.32,667.49,331.51,Healthcare
18-07-2025,VZ,47.13,46.22,47.83,45.6,4136380,1.80E+11,8.87,6.79,5.21,59.33,34.93,Communication Services
18-07-2025,WMT,68.8,67.13,69.32,66.76,26951435,5.26E+11,24.32,1.09,2.76,74.12,52.46,Consumer Staples
18-07-2025,XOM,128.1,130.17,130.58,126.82,28017563,5.10E+11,12.92,3.38,10.08,144.9,91.71,Energy
18-07-2025,ZTS,153.51,151.06,155.78,149.27,11614622,68480533333,29.69,0.66,5.09,163.8,107.99,Healthcare
19-07-2025,AAPL,224.82,228.2,229.43,221.75,88333192,3.56E+12,30.49,0.5,7.48,272.17,204.28,Technology
19-07-2025,ABBV,184.88,182.59,186.83,181.19,15452177,3.10E+11,13.64,3.39,13.39,241.58,144.97,Healthcare
19-07-2025,ABT,123.87,126.59,127.11,122.31,26050939,2.11E+11,25.17,1.69,5.03,153.07,91.81,Healthcare
19-07-2025,ADBE,595.47,587.33,597.48,585.77,30584882,2.55E+11,42.26,0,13.9,670.11,457.19,Technology
19-07-2025,ADP,247.9,250.42,251.91,244.57,13148066,1.03E+11,29.53,2.05,8.48,291.08,218.87,Financials
19-07-2025,AMD,156.1,158.87,160.89,155,34060271,2.41E+11,45.03,0,3.53,207.36,129.55,Technology
19-07-2025,AMGN,310.69,311.36,316,308.64,3974855,1.58E+11,13.1,2.84,23.77,347.36,236.79,Healthcare
19-07-2025,AMT,209.73,208.15,210.89,205.13,14782531,96459756098,26.83,2.56,7.76,279.64,180.05,Real Estate
19-07-2025,AMZN,165.8,165.55,167.12,163.66,26889925,1.70E+12,30.06,0,5.51,214.84,130.84,Consumer Discretionary
19-07-2025,AVGO,1748.97,1733.61,1764.24,1723.74,18687553,7.95E+11,32.26,1.98,53.74,1978.91,1250.52,Technology
19-07-2025,BAC,42.16,42.13,42.54,41.81,17100974,3.14E+11,15.5,2.09,2.72,56.43,35.99,Financials
19-07-2025,BKNG,3778.82,3752.32,3824.99,3720.46,6063369,1.35E+11,24.45,0,153.47,4254.17,3239.37,Consumer Discretionary
19-07-2025,BLK,868.88,876.79,885.61,865,4020793,1.35E+11,18.71,2.08,46.86,969.5,715.49,Financials
19-07-2025,BMY,54.1,53.12,54.63,52.67,11727631,1.01E+11,11.51,4.43,4.62,61.4,45.81,Healthcare
19-07-2025,BRK.B,443.22,442.25,446.64,436.52,29959302,9.15E+11,17.48,0,25.3,508.91,329.75,Financials
19-07-2025,C,65.1,64.69,65.26,64.49,10087040,1.24E+11,9.48,3.66,6.82,70.52,48.91,Financials
19-07-2025,CAT,378.17,378.72,382.44,372.67,12830113,1.97E+11,15.51,2.21,24.42,458.86,280.88,Industrials
19-07-2025,CB,250.71,248.53,254.24,245.12,3807538,96368775510,15.84,1.86,15.69,306.63,206.3,Financials
19-07-2025,COST,872.11,886.32,889.25,869.78,11000182,3.85E+11,47.58,0.54,18.63,1086.84,700.88,Consumer Staples
19-07-2025,CRM,272.97,276.06,277.91,269.33,18119429,2.61E+11,38.59,0,7.15,303.93,250.02,Technology
19-07-2025,CVX,162.83,160.23,164.64,159.14,27981754,2.86E+11,13.57,2.93,11.81,193.19,120.5,Energy
19-07-2025,DIS,111.77,109.02,112.82,108.75,6271309,1.88E+11,36.36,0,3,127.13,80.29,Communication Services
19-07-2025,DUK,106.53,107.71,108.04,106.01,10629271,80292909091,19.42,3.88,5.55,143.34,70.39,Utilities
19-07-2025,ELV,546.04,557.96,561.14,543.76,5366136,1.26E+11,18.04,1.03,30.93,706.56,443.93,Healthcare
19-07-2025,GE,178.6,174.87,179.58,173.31,9534268,1.85E+11,26.48,0.42,6.6,232.28,140.53,Industrials
19-07-2025,GILD,76.18,74.4,77.3,73.51,9978782,88350000000,19.81,3.98,3.76,84.33,53.8,Healthcare
19-07-2025,GOOGL,173.36,176.69,177.16,172.76,41918886,2.10E+12,22.4,0,7.89,203.89,151.08,Communication Services
19-07-2025,GS,470.17,470.66,472.79,463.78,6271747,1.59E+11,15.26,1.92,30.84,623.98,413.91,Financials
19-07-2025,HD,370.66,373.3,375.63,368.35,12256594,3.89E+11,23.96,2.52,15.58,462.47,273.66,Consumer Discretionary
19-07-2025,HON,206.27,210.35,212.45,203.8,5940999,1.42E+11,24.61,2.09,8.55,264.18,160.04,Industrials
19-07-2025,IBM,203.97,203.02,206.54,202.49,4089979,1.82E+11,21.05,3.84,9.64,244.5,137.53,Technology
19-07-2025,INTC,35.03,36.25,36.46,34.69,3418996,1.40E+11,17.31,1.52,2.09,47.63,29.37,Technology
19-07-2025,INTU,626.64,646.75,649.27,624.04,6355220,1.74E+11,67.99,0.57,9.51,803.29,456.94,Technology
19-07-2025,ISRG,471.09,461.47,476.3,457.43,3506266,1.55E+11,51.12,0,9.03,527.9,324.05,Healthcare
19-07-2025,JNJ,167.73,163.92,168.15,162.48,22100985,4.13E+11,15.38,2.61,10.66,216.16,134.97,Healthcare
19-07-2025,JPM,204.9,208.03,210.79,204.29,23627504,5.81E+11,14.19,2.52,14.66,244.66,162.84,Financials
19-07-2025,KO,65.42,66.02,66.35,64.94,21408547,2.88E+11,25.07,2.88,2.63,88.39,58.38,Consumer Staples
19-07-2025,LLY,966.53,948,975.49,941.17,17603176,8.48E+11,50.46,1.21,18.79,1186.17,827.78,Healthcare
19-07-2025,LMT,479.78,481.62,485.55,473.81,5034775,1.15E+11,16.05,2.67,30.01,611.78,406.61,Industrials
19-07-2025,LOW,236.55,236.34,239.63,233.32,4263328,1.50E+11,22.13,1.74,10.68,274.48,161.1,Consumer Discretionary
19-07-2025,MA,475.52,469.72,479.93,464.46,27219048,4.40E+11,29.17,0.47,16.1,511.1,418.55,Financials
19-07-2025,MDLZ,74.96,74.18,75.49,73.74,13125617,95231081081,22.75,2.18,3.26,93.05,56.88,Consumer Staples
19-07-2025,MDT,91.93,90.71,92.9,90.09,5564753,1.16E+11,13.72,3.33,6.61,109.53,77.26,Healthcare
19-07-2025,META,507.75,511.26,512.44,502.53,89682978,1.42E+12,20.9,0.37,24.46,659.72,465.86,Communication Services
19-07-2025,MMC,224.89,225.19,227.24,223.88,12633938,1.10E+11,22.61,1.8,9.96,282.93,183.09,Financials
19-07-2025,MRK,129.89,128.19,130.25,127.55,33247752,3.16E+11,15.74,2.58,8.14,148.17,102.46,Healthcare
19-07-2025,MS,103.37,103.1,103.78,102.38,2243320,1.70E+11,12.25,3.3,8.42,126.61,94,Financials
19-07-2025,MSFT,422.02,415.82,423.08,411.46,79830363,2.96E+12,28.5,0.75,14.59,505.4,314.62,Technology
19-07-2025,NEE,83.91,82.84,84.24,82.6,14788223,1.71E+11,19.57,3.03,4.23,90.94,75.03,Utilities
19-07-2025,NFLX,667.86,661.31,670.67,657.86,22242708,2.74E+11,35.73,0,18.51,812.15,474.36,Communication Services
19-07-2025,NKE,91.26,92.48,93.72,90.76,4057679,1.39E+11,24.66,0.99,3.75,108.81,72.71,Consumer Discretionary
